lat,lon,osm_category,osm_type,place_name
-37.7956784,145.2801634,highway,bus_stop,croydon station (bay a)
-33.8835628,151.1146764,highway,bus_stop,"croydon station, the strand"
-33.8834725,151.114526,highway,bus_stop,the strand opp croydon station
44.9275775,-63.5370658,amenity,restaurant,enfield big stop restaurant
38.101158,-88.3386558,amenity,school,booth elementary school
43.6059058,-72.0531412,amenity,school,east hill school
43.5517394,-72.0823087,amenity,school,george hill school
43.6228499,-72.1048091,amenity,school,jones hill school
41.9792632,-72.5667545,amenity,school,mark twain school
42.0234291,-72.5645322,amenity,school,saint martha school
41.9917886,-72.5696564,amenity,restaurant,chinese buffet
41.9973742,-72.5843656,amenity,restaurant,friendly's
42.0100813,-72.5939871,amenity,restaurant,enfield pizza palace
41.9877325,-72.5761474,amenity,restaurant,saki
36.184935,-77.6761362,amenity,school,enfield middle school
41.9976879,-72.5770293,amenity,restaurant,first wok
41.9975538,-72.5769664,amenity,restaurant,oyama japanese cuisine
41.9974602,-72.5769349,amenity,restaurant,jason's seafood restaurant & steakhouse
41.9880443,-72.5792315,amenity,restaurant,cheng's garden
43.6424131,-72.12031,amenity,restaurant,enfield house of pizza
43.6430811,-72.1246223,amenity,restaurant,ziggy pizza
36.1810118,-77.6624454,amenity,restaurant,marina's italian restaurant
41.9891572,-72.5651118,amenity,restaurant,country diner
44.9402707,-63.5349868,amenity,restaurant,soaring crane sushi
41.9953088,-72.5807839,amenity,restaurant,kebab house/mozaic cafe
44.9384638,-63.5348868,amenity,restaurant,shooters bar & grill
41.99074,-72.5694901,shop,supermarket,big y
41.9882699,-72.5744961,shop,supermarket,stop & shop
41.9878746,-72.5782743,shop,supermarket,shoprite
44.9521198,-63.5236247,shop,supermarket,avery's farm market
41.9977409,-72.5770475,leisure,fitness_centre,my gym
41.9914146,-72.5820567,shop,supermarket,aldi
36.1718908,-77.6716211,shop,supermarket,justsave
-34.873459,138.6022056,leisure,fitness_centre,plus fitness
-33.8942612,151.1001808,highway,bus_stop,burwood rd at mitchell st
42.018112,-72.584885,highway,bus_stop,mass mutual
-37.7577189,143.7828371,highway,bus_stop,little hard hills hotel
-34.87348,138.60359,highway,bus_stop,stop 17a regency road - north side
-34.87336,138.60615,highway,bus_stop,stop 17b regency road - north side
-34.8714345,138.6019221,highway,bus_stop,stop 18 main north road - east side
-34.8731878,138.6093504,highway,bus_stop,stop 18 regency road - north side
-34.8681839,138.6017168,highway,bus_stop,stop 19 main north road - east side
-34.8656931,138.601544,highway,bus_stop,stop 20 main north road - east side
-34.86159,138.60126,highway,bus_stop,stop 21 main north road - east side
-34.8578331,138.6010109,highway,bus_stop,stop 22 main north road - east side
-34.8531261,138.6006573,highway,bus_stop,stop 23 main north road - east side
-34.8481785,138.6009271,highway,bus_stop,stop 25 grand junction road - south side
-34.8494034,138.6003987,highway,bus_stop,stop 25 main north road - east side
-34.8479588,138.6056799,highway,bus_stop,stop 26 grand junction road - south side
-33.8895235,151.0913416,highway,bus_stop,coronation pde at mina rosa st
-33.8912881,151.0910087,highway,bus_stop,"st thomas' anglican church, coronation pde"
-33.8930076,151.0906828,highway,bus_stop,coronation pde at mitchell st
-33.8929099,151.0905464,highway,bus_stop,coronation pde at hill st
-33.889412,151.0912064,highway,bus_stop,coronation pde at plymouth st
-33.8910909,151.0908962,highway,bus_stop,coronation pde opp st thomas' anglican church
43.6447714,-72.1428749,highway,bus_stop,enfield northbound
43.6445597,-72.1428587,highway,bus_stop,enfield southbound
-33.8876266,151.1006648,highway,bus_stop,"st joseph's primary school, liverpool rd"
-33.8869076,151.0975067,highway,bus_stop,liverpool rd at the parade
-33.8857023,151.0946914,highway,bus_stop,liverpool rd at beaumaris st
-33.8868347,151.0925945,highway,bus_stop,"the broadway, liverpool rd"
41.0064012,-73.6540439,amenity,school,sacred heart school
41.0576127,-73.5832201,amenity,school,bridges school
41.0363874,-73.6044931,amenity,restaurant,cos cobber
41.0413497,-73.5919071,amenity,restaurant,little pub greenwich
41.0384931,-73.5982581,amenity,restaurant,chicken joe's
41.0440467,-73.5909346,amenity,restaurant,cardillo's deli plus
41.0432802,-73.5906155,amenity,restaurant,louie's
41.0226309,-73.6245448,amenity,restaurant,abis
41.0363481,-73.6059881,amenity,restaurant,pizza post
41.0430122,-73.57562,amenity,restaurant,valbella ristorante
41.0289393,-73.6271312,amenity,restaurant,kira sushi
41.004078,-73.6582622,amenity,restaurant,byram sushi teriyaki
41.0231351,-73.6252356,amenity,restaurant,unknown
41.0228392,-73.6200088,amenity,restaurant,bruce park grille
41.0408167,-73.5859523,amenity,restaurant,unknown
41.033841,-73.568112,amenity,restaurant,social club
41.0423824,-73.5781291,amenity,restaurant,mr. falafel
41.0441644,-73.5737108,amenity,restaurant,sushi soba
41.0276238,-73.63048,amenity,restaurant,cava
41.0277454,-73.6306028,amenity,restaurant,planet pizza
41.0185713,-73.6390901,amenity,restaurant,pasta bowls
41.0178928,-73.6419861,amenity,restaurant,little thai kitchen
41.0365887,-73.6661414,leisure,fitness_centre,kaia yoga
41.0173314,-73.6470862,leisure,fitness_centre,greenwich crossfit
-33.8313118,151.1863947,shop,supermarket,iga
41.0331963,-73.6239365,shop,supermarket,whole foods market
41.0415347,-73.5867522,shop,supermarket,balducci’s
41.0425448,-73.5772701,shop,supermarket,acme
41.0273526,-73.6312809,shop,supermarket,stop & shop
41.0277982,-73.6306616,leisure,fitness_centre,forme barre fitness
-33.8418002,151.1810431,highway,bus_stop,"greenwich point wharf, lower serpentine rd"
41.0474689,-73.5685247,highway,bus_stop,unknown
41.0474274,-73.5682471,highway,bus_stop,unknown
-33.8234088,151.1871765,highway,bus_stop,pacific hwy at bellevue av
-33.8248026,151.1905378,highway,bus_stop,pacific hwy opp gore hill oval
-33.8213352,151.1856551,highway,bus_stop,pacific hwy opp tafe st leonards
-33.8174054,151.1803796,highway,bus_stop,pacific hwy opp dickson av
41.0317387,-73.5871893,railway,station,riverside
41.0298618,-73.6001007,railway,station,cos cob
41.021446,-73.625634,railway,station,greenwich
41.0333768,-73.5678766,railway,station,old greenwich
-33.8184039,151.1827026,highway,bus_stop,pacific hwy opp campbell st
-33.8266953,151.1832529,highway,bus_stop,"greenwich public school, river rd"
-33.8270263,151.1854752,highway,bus_stop,river rd at st vincents rd
-33.827213,151.1893873,highway,bus_stop,river rd at portview rd
-33.8278153,151.192176,highway,bus_stop,river rd before eastview st
-33.8273731,151.1896583,highway,bus_stop,river rd opp portview rd
-33.8271704,151.1876111,highway,bus_stop,river rd before stella vista pl
-33.8271653,151.1857286,highway,bus_stop,river rd at st vincents rd
-33.8267979,151.1832403,highway,bus_stop,"greenwich hospital, river rd"
-33.8264558,151.185874,highway,bus_stop,kingslangley rd at st vincents rd
-33.8252535,151.1879348,highway,bus_stop,greenwich rd at bellevue av
-33.8188554,151.180124,highway,bus_stop,ronald av opp panorama rd
-33.8197163,151.1822881,highway,bus_stop,35 ronald av
-33.8217475,151.1827543,highway,bus_stop,ronald av before innes rd
-33.8225369,151.182614,highway,bus_stop,innes rd opp crowther av
-33.8232724,151.1824648,highway,bus_stop,balfour st after innes rd
-33.8246307,151.1831705,highway,bus_stop,kingslangley rd at lansdowne st
-33.8252217,151.1880641,highway,bus_stop,greenwich rd opp bellevue av
-33.8263842,151.1882728,highway,bus_stop,greenwich rd at anglo rd
-33.8267623,151.1858806,highway,bus_stop,st vincents rd at kingslangley rd
-33.8247351,151.1831456,highway,bus_stop,kingslangley rd opp lansdowne st
-33.8232606,151.1823776,highway,bus_stop,balfour st after omar st
-33.8217796,151.1826637,highway,bus_stop,ronald av before crowther av
-33.8194757,151.1818604,highway,bus_stop,46 ronald av
-33.8253284,151.1841944,highway,bus_stop,kingslangley rd opp greenwich public school
-33.8402814,151.1813264,highway,bus_stop,mitchell st at george st
-33.8402611,151.1838422,highway,bus_stop,manns av after george st
-33.8377689,151.1839854,highway,bus_stop,"shell park, greenwich rd"
-33.8370395,151.1851338,highway,bus_stop,greenwich rd at landenburg pl
-33.8350624,151.1849838,highway,bus_stop,greenwich rd at jago st
-33.8333076,151.1853594,highway,bus_stop,greenwich rd at evelyn st
-33.8319107,151.1860792,highway,bus_stop,greenwich rd opp greenwich public school
-33.8301307,151.1872653,highway,bus_stop,greenwich rd before oscar st
-33.8289228,151.1881366,highway,bus_stop,greenwich rd opp greenwich library
-33.8274428,151.1884279,highway,bus_stop,greenwich rd at river rd
-33.8291326,151.1881552,highway,bus_stop,"greenwich library, greenwich rd"
-33.8299889,151.1875239,highway,bus_stop,greenwich rd opp oscar st
-33.831787,151.1863255,highway,bus_stop,"greenwich public school, greenwich rd"
-33.8334087,151.1854865,highway,bus_stop,greenwich rd opp evelyn st
-33.8349768,151.1851092,highway,bus_stop,greenwich rd at chisholm st
-33.8371368,151.1851652,highway,bus_stop,greenwich rd opp landenburg pl
-33.8376028,151.1843332,highway,bus_stop,greenwich rd opp shell park
-33.8403651,151.1839403,highway,bus_stop,manns av at george st
-33.8404233,151.1828001,highway,bus_stop,george st at st lawrence st
-33.840265,151.1815432,highway,bus_stop,george st at mitchell st
-34.9185505,138.6166133,amenity,restaurant,moobar
-34.91673,138.61458,highway,bus_stop,stop 2 hackney road - north east side
-34.9186208,138.6167821,highway,bus_stop,stop 2 north terrace - north west side
-34.91476,138.61415,highway,bus_stop,stop 2a hackney road - east side
-34.91148,138.61333,highway,bus_stop,stop 3 hackney road - north east side
-34.917139,138.619697,highway,bus_stop,stop 3 north terrace - north side
43.6397386,-79.5375294,amenity,restaurant,pho house
43.6359502,-79.5408282,amenity,restaurant,taste of thailand cuisine
43.6378115,-79.5392092,amenity,restaurant,pita & hummus
43.63776,-79.5392714,amenity,restaurant,sushi 2 go
-32.9176833,151.749001,amenity,restaurant,hamilton chinese restaurant
43.6489289,-79.5493301,amenity,restaurant,mcnies fish & chips
43.6489223,-79.5493863,amenity,restaurant,curry & chutney
43.649116,-79.5286603,amenity,restaurant,mai bistro
43.6457887,-79.5601937,amenity,restaurant,state & main
43.6446601,-79.532909,amenity,restaurant,thai room grand
43.6412807,-79.5384715,amenity,restaurant,kanu bar & grill
43.6412012,-79.5392344,amenity,restaurant,haroo korean restaurant
43.6430653,-79.5343007,amenity,restaurant,cravin kitchen + lounge
43.649175,-79.5286091,amenity,restaurant,sorsi e morsi trattoria
43.6490522,-79.5287432,amenity,prep_school,mathnasium
43.6451419,-79.5325264,amenity,restaurant,toji sushi
43.6452317,-79.5324426,amenity,restaurant,ikkoi
43.6489106,-79.5283355,amenity,restaurant,fire wing’s bar & grill
43.6490416,-79.5282476,amenity,prep_school,oxford learning
43.6328003,-79.5443646,amenity,restaurant,mekong river
43.6416792,-79.5370513,amenity,music_school,toronto faculty of music
-32.9176103,151.7486115,amenity,restaurant,downtown beirut
43.6390566,-79.5489846,amenity,school,kingsley school
43.6501143,-79.5446311,amenity,school,olivet school
43.6494229,-79.5296017,amenity,school,filipok russian junior school
43.648654,-79.5613061,amenity,school,burnhamthorpe adult learning centre
43.6496191,-79.5299424,amenity,school,german international school toronto
43.6487869,-79.5284428,amenity,restaurant,thai jalearn
43.6449584,-79.5326599,amenity,restaurant,resurrection restaurant + bar
43.6438081,-79.5337456,amenity,driving_school,driving 101 driving school
43.6453458,-79.5227962,amenity,restaurant,freshii
43.6377857,-79.5392413,amenity,restaurant,three kitchens
43.6347965,-79.5420287,leisure,fitness_centre,maureen rae's yoga studio
43.6442141,-79.5601049,leisure,fitness_centre,goodlife fitness
43.645222,-79.5231736,shop,supermarket,sobeys urban fresh
43.6452529,-79.5223664,leisure,fitness_centre,goodlife fitness
43.6493176,-79.528495,shop,supermarket,apna food bazaar
43.6447806,-79.5327896,leisure,fitness_centre,f45 training
43.6540535,-79.5408012,highway,bus_stop,wingrove hill
43.654739,-79.5639954,highway,bus_stop,rathburn road
43.6460682,-79.5596865,highway,bus_stop,burnhamthorpe road
43.6459314,-79.5600321,highway,bus_stop,burnhamthorpe road
43.6525744,-79.5630533,highway,bus_stop,capri road
43.6528587,-79.5634153,highway,bus_stop,capri road
43.6367105,-79.55631,highway,bus_stop,bloor street west
43.6341147,-79.5564107,highway,bus_stop,the east mall at gordon park dr
43.6371899,-79.5570049,highway,bus_stop,bloor street west
43.6307404,-79.5489948,highway,bus_stop,dundas street at billingham road
43.6313426,-79.5466161,highway,bus_stop,dundas street at paulart drive
43.6488472,-79.5603827,highway,bus_stop,keane avenue
43.6491993,-79.5603049,highway,bus_stop,keane avenue
43.6549539,-79.5637477,highway,bus_stop,rathburn rd at the east mall
43.6464922,-79.5596351,highway,bus_stop,burnhamthorpe rd at the east mall
43.6384609,-79.557327,highway,bus_stop,gibbs road
43.6324323,-79.5444903,highway,bus_stop,dundas street at shaver avenue
43.6487945,-79.5251082,highway,bus_stop,cordova avenue
43.6500619,-79.5256691,highway,bus_stop,unknown
43.6404355,-79.5421023,highway,bus_stop,bloor street at ashbourne drive
43.6397855,-79.5449353,highway,bus_stop,bloor street at martin grove road
43.6391988,-79.5475241,highway,bus_stop,bloor street at shaver avenue
43.6383206,-79.5512878,highway,bus_stop,bloor street at laurel avenue
43.6371593,-79.5564001,highway,bus_stop,bloor street at the east mall
43.6462194,-79.5595826,highway,bus_stop,burnhamthorpe rd at the east mall
43.6481509,-79.5514006,highway,bus_stop,shaver avenue north
43.6486093,-79.5493932,highway,bus_stop,burnelm drive (martin grove road)
43.6493205,-79.5463102,highway,bus_stop,ashbourne drive
43.6503935,-79.5417819,highway,bus_stop,botfield avenue
43.6508742,-79.5395748,highway,bus_stop,burnhamthorpe rd at kipling ave
43.650388,-79.5344289,highway,bus_stop,burnhamthorpe road at holloway road
43.6494583,-79.5315751,highway,bus_stop,burnhamthorpe road at burnhamthorpe crescent
43.6506725,-79.5261981,highway,bus_stop,1300 islington avenue
43.6388571,-79.5378917,highway,bus_stop,aukland road
43.6477658,-79.5243497,highway,bus_stop,cordova avenue
43.6419234,-79.5576818,highway,bus_stop,the east mall at valhalla inn rd
43.6385395,-79.557028,highway,bus_stop,gibbs road
43.6445634,-79.5587212,highway,bus_stop,the east mall at cantle path
43.6449206,-79.5591971,highway,bus_stop,the east mall at cantle path
43.6416034,-79.55788,highway,bus_stop,the east mall at valhalla inn rd
43.6458274,-79.5188088,highway,bus_stop,unknown
43.634972,-79.5413463,highway,bus_stop,dundas street at wilmar road
43.6376688,-79.5389237,highway,bus_stop,dundas street at acorn avenue
43.6401672,-79.5404976,highway,bus_stop,auckland road at bloor street
43.645391,-79.5319322,highway,bus_stop,royalavon crescent
43.6479872,-79.5250275,highway,bus_stop,central park roadway south side
43.6379231,-79.5520877,highway,bus_stop,bloor street at tremont road
43.6389867,-79.5474138,highway,bus_stop,bloor street at shaver avenue
43.6511559,-79.5395813,highway,bus_stop,burnhamthorpe road
43.6491912,-79.5387114,highway,bus_stop,goswell road
43.6569099,-79.5553824,highway,bus_stop,rathburn rd at martin grove rd
43.6448958,-79.523173,highway,bus_stop,islington avenue
-32.913594,151.7472122,highway,bus_stop,maitland rd opp islington park
-32.9113197,151.7459052,highway,bus_stop,maitland rd at hubbard st
-32.915649,151.7515633,highway,bus_stop,norfolk ave after robert st
-32.9176014,151.7507717,highway,bus_stop,sheddon st at power st
-32.9155613,151.7517208,highway,bus_stop,norfolk ave before robert st
-32.9142124,151.7518776,highway,bus_stop,norfolk ave at the avenue
-32.9183993,151.7511218,highway,bus_stop,albert st opp hawkins oval
-32.9173556,151.7509613,highway,bus_stop,sheddon st opp power st
-32.9180893,151.7483819,highway,bus_stop,"hamilton station, beaumont st, stand a"
-32.9190429,151.7510174,highway,bus_stop,"wickham park, maitland rd"
-32.9153104,151.7485001,highway,bus_stop,maitland rd opp may st
-32.9132027,151.7471601,highway,bus_stop,"islington park, maitland rd"
-32.9114276,151.7461459,highway,bus_stop,maitland rd opp islington st
-32.9176715,151.7497882,highway,bus_stop,maitland rd before beaumont st
-32.9176635,151.7500305,highway,bus_stop,maitland rd opp beaumont st
-32.9153803,151.7483223,highway,bus_stop,maitland rd at may st
-32.9191931,151.7508893,highway,bus_stop,maitland rd opp wickham park
-32.9181137,151.7527113,highway,bus_stop,"wickham park, albert st"
43.6385619,-79.5382713,highway,bus_stop,auckland road at dundas street
43.6469896,-79.5565402,highway,bus_stop,400 burnhamthorpe road
43.6396362,-79.5446084,highway,bus_stop,bloor street at wilmar road
43.6507656,-79.5390868,highway,bus_stop,burnhamthorpe road
43.6490678,-79.5383412,highway,bus_stop,kipling ave at goswell rd
43.6469137,-79.537407,highway,bus_stop,kipling ave at mattice rd
43.6449742,-79.5365764,highway,bus_stop,kipling ave at tyre ave
43.6422096,-79.5353333,highway,bus_stop,northbound on kipling ave at bloor st west north side
43.6402661,-79.5419222,highway,bus_stop,bloor street at acorn drive
43.6448639,-79.5231689,highway,bus_stop,unknown
43.6472206,-79.556258,highway,bus_stop,400 burnhamthorpe road
43.6482502,-79.5519007,highway,bus_stop,shaver avenue north
43.6488028,-79.5495068,highway,bus_stop,martin grove road
43.6493332,-79.5472263,highway,bus_stop,appleby road
43.6503865,-79.5426742,highway,bus_stop,echo valley road
43.6510663,-79.5397067,highway,bus_stop,burnhamthorpe rd at kipling ave
43.6470942,-79.537806,highway,bus_stop,mattice avenue
43.6451251,-79.536942,highway,bus_stop,kipling ave at tyre ave
43.6364013,-79.5400621,highway,bus_stop,dundas street at poplar avenue
43.6490488,-79.5291277,highway,bus_stop,burnhamthorpe rd at dundas st w
43.648749,-79.5284253,highway,bus_stop,cordova ave at dundas st w
43.6387341,-79.5380062,highway,bus_stop,unknown
43.6561707,-79.5587363,highway,bus_stop,333 rathburn road - walkway to alanmeade crescent
43.6597475,-79.5433404,highway,bus_stop,rathburn rd at kiping ave
43.6590159,-79.5465054,highway,bus_stop,rathburn rd at haliburton ave
43.6583877,-79.5492319,highway,bus_stop,edenwood drive
43.6570694,-79.5421257,highway,bus_stop,bywood drive
43.6504898,-79.5340673,highway,bus_stop,burnhamthorpe road at burnhamthorpe park boulevard
43.6507082,-79.5361964,highway,bus_stop,burnhamthorpe road at royalavon crescent
43.6494996,-79.5307387,highway,bus_stop,burnhamthorpe road at burnhamthorpe crescent
43.6453652,-79.5235709,highway,bus_stop,unknown
43.6505803,-79.5362851,highway,bus_stop,burnhamthorpe road at royalavon crescent
43.6387749,-79.5384601,highway,bus_stop,aukland road north of dundas street
43.6453451,-79.5235704,highway,bus_stop,unknown
43.6476285,-79.5262114,highway,bus_stop,cordova ave at central park roadway
43.6477725,-79.524368,highway,bus_stop,50 cordova avenue
43.6380509,-79.5386097,highway,bus_stop,dundas street west of aukland road
43.6389915,-79.5392614,highway,bus_stop,aukland road south of bloor street
43.6419907,-79.5355962,highway,bus_stop,kipling ave at bloor st west
43.6483016,-79.5252389,highway,bus_stop,central park roadway at islington ave
43.6452941,-79.5235087,railway,subway_entrance,islington av - east
43.6465012,-79.5595921,highway,bus_stop,burnhamthorpe rd at the east mall
43.6462139,-79.5596297,highway,bus_stop,burnhamthorpe rd at the east mall
43.6307538,-79.5489277,highway,bus_stop,dundas street at east mall crescent
43.6505914,-79.5363059,highway,bus_stop,burnhamthorpe road at avonhurst road
43.6350052,-79.5413134,highway,bus_stop,dundas street at wilmar road
43.6324027,-79.5445665,highway,bus_stop,dundas street at shaver avenue
43.6313739,-79.5465328,highway,bus_stop,dundas street at paulart drive
43.6405451,-79.5414613,highway,bus_stop,unknown
-33.8902855,151.1487246,amenity,restaurant,gourmet cake express
-33.8927912,151.1486689,amenity,school,eileen o'connor catholic college
-33.8967426,151.1494026,leisure,fitness_centre,unknown
-33.8991189,151.1451597,highway,bus_stop,new canterbury rd at eltham st
-33.893838,151.1434089,railway,station,lewisham west
-33.8979039,151.1466239,highway,bus_stop,"lewisham public school, new canterbury rd"
-33.8980814,151.1466444,highway,bus_stop,new canterbury rd opp lewisham public school
-42.8332951,147.6100317,highway,bus_stop,lewisham
-33.8933685,151.1476275,railway,station,lewisham
-33.8937064,151.1483426,highway,bus_stop,"lewisham station, railway tce"
-33.8938809,151.1486382,highway,bus_stop,railway tce opp lewisham station
-33.8944492,151.1448016,highway,bus_stop,old canterbury rd at hudson st
-33.8925443,151.1498818,highway,bus_stop,west st after brighton st
-33.8909069,151.1489167,highway,bus_stop,west st at thomas st
-33.8945392,151.1449094,highway,bus_stop,old canterbury rd before toothill st
-33.8968911,151.1497887,highway,bus_stop,new canterbury rd opp wardell rd
-33.8997899,151.1451021,highway,bus_stop,new canterbury rd at morton av
-33.890112,151.146994,highway,bus_stop,"lewisham hotel, parramatta rd"
43.1427778,-88.3080556,amenity,school,merton intermediate school
51.8544409,-1.1650658,highway,bus_stop,the plough inn
51.8545043,-1.1651372,highway,bus_stop,the plough inn
52.5537043,0.8118721,highway,bus_stop,unknown
-34.9152504,138.5773167,amenity,restaurant,vietnam village
-34.9106639,138.5734894,leisure,fitness_centre,warehouse gym
-34.916543,138.578161,highway,bus_stop,stop 2 port road - west side
-34.914475,138.5777675,highway,bus_stop,stop 3 port road - west side
-34.9135495,138.576174,highway,bus_stop,stop 4 phillips street - north side
-34.9136549,138.5761487,highway,bus_stop,stop 4 phillips street - south side
-34.9123311,138.5774044,highway,bus_stop,stop 4 port road - west side
-34.9102523,138.5770527,highway,bus_stop,stop 5 port road - west side
42.1422039,-71.7729516,amenity,school,sutton elementary school
42.1434447,-71.7707272,amenity,school,sutton middle school
40.6119546,-97.8503257,amenity,school,sutton christian school
40.6175102,-97.8592147,amenity,school,sutton public schools
42.1441079,-71.7705877,amenity,school,sutton high school
-35.2041801,149.209091,amenity,restaurant,wintergarden restaurant
45.1067775,-72.6156897,amenity,restaurant,california dreams
45.1066596,-72.6156229,amenity,restaurant,eurasia
42.1416756,-71.7735216,amenity,school,simonian center for early learning
45.1000816,-72.5843849,amenity,restaurant,unknown
42.1615746,-71.7396979,amenity,restaurant,tony's pizza restaurant sutton
53.2370504,-2.1313913,shop,supermarket,the food warehouse
45.1102268,-72.6157976,shop,supermarket,iga
45.1073113,-72.6160412,shop,supermarket,la rumeur affamée
52.0622141,1.3659093,highway,bus_stop,post office lane
52.0617444,1.3659761,highway,bus_stop,post office lane
52.0679723,1.3622484,highway,bus_stop,sutton hall farm
52.0678364,1.3624211,highway,bus_stop,sutton hall farm
52.0951413,1.3425029,highway,bus_stop,coach park
52.0957002,1.3495344,highway,bus_stop,entrance
52.0639758,1.3643782,highway,bus_stop,council houses
52.0639017,1.3641391,highway,bus_stop,council houses
52.0526149,1.3766546,highway,bus_stop,woodhall
52.0525954,1.3763905,highway,bus_stop,woodhall
53.2354843,-2.1270213,highway,bus_stop,"lyme green, london road / lindrum avenue"
53.2343424,-2.1272876,highway,bus_stop,"lyme green, london road / lindrum avenue"
53.235544,-2.126678,highway,bus_stop,"lyme green, lindrum avenue / london road"
53.2354461,-2.1246838,highway,bus_stop,"lyme green, robin lane / lindrum avenue"
53.2352938,-2.1200089,highway,bus_stop,"lyme green, robin lane / leek old road"
53.2354084,-2.1200243,highway,bus_stop,"lyme green, robin lane / leek old road"
53.2350943,-2.1125322,highway,bus_stop,"sutton lane ends, walker lane / post office"
53.2349593,-2.1127266,highway,bus_stop,"sutton lane ends, walker lane / post office"
53.2360054,-2.1100139,highway,bus_stop,"sutton lane ends, walker lane / hollin lane"
53.2386892,-2.1034316,highway,bus_stop,"sutton lane ends, langley road / church house"
53.2391781,-2.0992557,highway,bus_stop,"sutton lane ends, langley road / oaklea house"
53.2391056,-2.0969146,highway,bus_stop,"sutton lane ends, langley road"
53.2402049,-2.0949884,highway,bus_stop,"langley, langley road / brighton crescent"
53.2405483,-2.0902012,highway,bus_stop,"langley, cock hall lane / methodist church"
53.2221519,-2.125738,highway,bus_stop,"oakgrove, london road / fools nook inn"
53.2332367,-2.1272843,highway,bus_stop,"lyme green, london road / gawend lane"
53.2332275,-2.1275389,highway,bus_stop,"lyme green, london road / gawend lane"
53.2221636,-2.1255897,highway,bus_stop,"oakgrove, london road / fools nook inn"
53.2385635,-2.1033264,highway,bus_stop,"sutton lane ends, langley road / church house"
53.2400746,-2.0949451,highway,bus_stop,"langley, langley road / brighton crescent"
53.240645,-2.090222,highway,bus_stop,"langley, cock hall lane / methodist church"
53.2393758,-2.1097115,highway,bus_stop,"sutton lane ends, gonville avenue / selwyn drive"
53.2391233,-2.1105649,highway,bus_stop,"sutton lane ends, selwyn drive / hall lane"
53.238866,-2.1068034,highway,bus_stop,"sutton lane ends, fitzwilliam avenue / balliol close"
53.2387232,-2.1057242,highway,bus_stop,"sutton lane ends, trinity lane / fitzwilliam avenue"
53.235676,-2.126616,highway,bus_stop,"lyme green, lindrum avenue / london road"
53.3504921,-0.9817729,highway,bus_stop,sutton lane
53.3537345,-0.982507,highway,bus_stop,station road
53.3398062,-0.9726102,highway,bus_stop,sandiforths
53.3533492,-0.9826514,highway,bus_stop,station road
53.3557938,-0.9783861,highway,bus_stop,town street
53.355858,-0.9785348,highway,bus_stop,town street
53.3402677,-0.974011,highway,bus_stop,sandiforths
53.3504185,-0.9815794,highway,bus_stop,sutton lane
51.1948657,1.3410682,highway,bus_stop,church
51.1862459,1.2871551,highway,bus_stop,waldershare park gates
51.2122254,1.34741,highway,bus_stop,chalk pits
51.2120769,1.3478861,highway,bus_stop,chalk pits
51.1900338,1.2883982,highway,bus_stop,the cider works
51.192176,1.3055714,highway,bus_stop,chapel lane
51.1986033,1.315567,highway,bus_stop,m stores
52.3916801,0.128627,highway,bus_stop,park road
52.3889519,0.124332,highway,bus_stop,windmill lane
52.391806,0.1286286,highway,bus_stop,park road
52.3876102,0.110894,highway,bus_stop,york road
52.3881215,0.1190014,highway,bus_stop,the brook
52.3905737,0.1206474,highway,bus_stop,brookside
52.3910019,0.1233429,highway,bus_stop,vermuyden gardens
52.1085757,-2.6906575,highway,bus_stop,sutton st. michael
52.1060519,-2.6840333,highway,bus_stop,golden cross inn
52.1061588,-2.6841956,highway,bus_stop,golden cross inn
52.0986344,-2.6886645,highway,bus_stop,wergins bridge
52.0987173,-2.6884021,highway,bus_stop,wergins bridge
52.1087828,-2.6906023,highway,bus_stop,sutton st. michael
52.7472647,1.5366445,highway,bus_stop,"turn, opp"
52.747265,1.5363332,highway,bus_stop,"turn, adj"
52.7586707,1.5338926,highway,bus_stop,"elmhurst avenue, opp"
50.9277459,-0.6080835,highway,bus_stop,white horse
50.9505818,-0.6022619,highway,bus_stop,cross roads
52.5789055,-0.3749572,highway,bus_stop,old peterborough road
52.5790391,-0.3749411,highway,bus_stop,old peterborough road
53.8933497,-1.9916718,highway,bus_stop,primary sch
53.893119,-1.9959238,highway,bus_stop,unknown
51.5693654,0.7243279,railway,station,sutton hall railway station
51.5630617,0.7192621,highway,bus_stop,temple gate cottages
51.5631173,0.7191932,highway,bus_stop,temple gate cottages
51.1908694,1.2999237,highway,bus_stop,waldershare road
51.1909212,1.2996841,highway,bus_stop,waldershare road
51.1920729,1.3057215,highway,bus_stop,chapel lane
51.1984834,1.3156729,highway,bus_stop,m stores
52.113782,-0.2279472,highway,bus_stop,unknown
52.1138211,-0.22804,highway,bus_stop,unknown
52.104663,-0.235245,highway,bus_stop,oak tree farm
52.1047474,-0.2353037,highway,bus_stop,oak tree farm
53.2360988,-2.1101217,highway,bus_stop,"sutton lane ends, walker lane / hollin lane"
-31.8733872,115.8328271,amenity,restaurant,3 elements
43.1218895,-72.4362267,amenity,school,unknown
43.0693247,-72.5406624,amenity,school,westminster west school
39.5761954,-76.9802627,amenity,school,faith christian school
39.561988,-76.9876217,amenity,school,christian preschool and kindergarten program
39.60419,-77.00022,amenity,school,carroll adult learning community center
33.7564052,-117.9997823,amenity,school,blessed sacrament school
33.7594606,-117.9972823,amenity,school,seventeenth street school
